payment_id,send_at,payment_method,account_number,payment_status,transaction_id
FP27507,2022-12-20 01:43:45,Danamon,081055485,Failed,FT895399570
FP99628,2023-04-18 03:22:41,BRI,090655711,Cancelled,FT822275207
FP29266,2022-04-24 17:47:11,Mandiri,044425023,Failed,FT711175137
FP57295,2022-05-13 13:43:49,Muamalat,045643163,Failed,FT849446518
FP55149,2022-11-14 08:50:04,BCA,036439108,Success,FT640103833
FP14511,2022-12-02 16:45:13,BCA,030337565,Failed,FT068766448
FP24688,2023-02-12 06:27:46,CIMB,012851564,Success,FT231843462
FP53520,2023-06-08 02:44:28,Jenius,081494017,Success,FT204620314
FP85558,2023-10-21 06:04:27,Danamon,038238200,Failed,FT606718084
FP92899,2023-09-04 14:39:37,Mandiri,023199804,Failed,FT328076348
FP37042,2023-11-13 16:02:44,BRI,025601963,Success,FT983518434
FP51411,2022-04-16 20:21:28,Jenius,107979898,Success,FT222732285
FP33045,2022-12-10 07:24:34,BCA,110949569,Failed,FT177559559
FP53913,2023-02-03 05:11:07,BRI,112210513,Failed,FT665290129
FP65033,2022-11-05 17:30:22,BRI,104854262,Failed,FT843477510
FP92564,2022-07-24 23:51:12,CIMB,109447535,Failed,FT975019026
FP04276,2022-04-24 23:12:02,Muamalat,021713677,Cancelled,FT323419664
FP46004,2023-10-06 09:41:31,BNI,120379501,Cancelled,FT883385766
FP84318,2022-06-29 06:53:30,BSI,023372634,Success,FT741279568
FP88673,2023-05-09 15:10:03,Mandiri,042000084,Cancelled,FT004081452
FP71962,2023-10-30 13:25:32,Digibank,095376147,Success,FT253678066
FP00828,2023-06-12 12:03:00,BCA,028321774,Success,FT988417499
FP06010,2022-09-26 13:24:23,Muamalat,105101561,Cancelled,FT225607978
FP46969,2023-04-23 00:45:48,Danamon,066531034,Cancelled,FT075481483
FP50274,2023-08-28 23:47:59,BSI,060257958,Failed,FT309008753
FP11770,2022-12-02 00:59:36,Permata,020925518,Cancelled,FT382259044
FP26613,2022-10-31 20:58:24,Jenius,086555388,Success,FT728108686
FP79419,2023-12-20 12:30:49,BRI,010327977,Failed,FT590188516
FP81116,2022-06-07 00:30:04,CIMB,065345344,Failed,FT555600395
FP52452,2022-06-20 17:39:24,Mandiri,019134776,Success,FT264113234
FP68383,2023-01-19 21:31:04,Mandiri,014955109,Cancelled,FT568568639
FP44056,2022-12-09 02:09:51,Jenius,034781816,Success,FT939803480
FP98032,2022-07-24 21:04:47,CIMB,010479113,Failed,FT804617270
FP60839,2022-04-29 00:41:04,BNI,026082895,Failed,FT119646707
FP78753,2023-09-06 04:48:19,Permata,089810017,Failed,FT074615280
FP68488,2022-04-01 07:52:50,Danamon,090418796,Cancelled,FT034507435
FP70502,2023-07-28 09:03:17,Mandiri,069928097,Success,FT228583111
FP07736,2023-11-28 15:49:20,Muamalat,125200316,Cancelled,FT393936820
FP88361,2023-05-11 21:25:28,Jenius,067048775,Cancelled,FT596838262
FP60157,2022-10-21 13:04:45,Danamon,121221580,Success,FT231778992
FP20212,2022-09-20 11:34:49,Muamalat,050911958,Success,FT033836571
FP07658,2023-10-28 15:43:54,BSI,105633149,Success,FT153738811
FP88885,2022-01-08 22:02:40,Jenius,100571853,Failed,FT880897831
FP95986,2023-01-28 18:40:31,CIMB,102196210,Success,FT894834016
FP93484,2023-06-02 05:54:41,Digibank,029782095,Success,FT741873837
FP40468,2022-08-02 01:09:12,BNI,092941083,Failed,FT163736244
FP08726,2022-06-28 12:26:59,BNI,112862039,Failed,FT194777101
FP54810,2022-04-01 07:33:06,BNI,049560145,Cancelled,FT102906981
FP46682,2022-04-26 01:07:53,BRI,123147523,Cancelled,FT462205977
FP98817,2022-10-13 20:58:34,Danamon,012605956,Failed,FT411060595
FP22095,2022-07-27 21:50:02,Danamon,012544318,Failed,FT009686734
FP31100,2023-03-23 07:49:08,Permata,046690270,Cancelled,FT445738000
FP00469,2022-05-26 16:01:23,BNI,104965915,Failed,FT095534846
FP37947,2022-01-03 17:18:42,Danamon,112062075,Cancelled,FT580728862
FP85346,2022-11-22 12:31:55,Digibank,065594933,Success,FT802094024
FP98751,2023-06-04 05:19:46,BCA,013632999,Success,FT504935903
FP69655,2023-10-17 16:54:07,BRI,021592665,Cancelled,FT940964327
FP03141,2022-09-04 21:14:56,CIMB,041885064,Success,FT062606604
FP97495,2022-11-19 21:37:11,Danamon,094185300,Success,FT594085197
FP01175,2023-03-17 07:26:12,Permata,063322741,Success,FT850746508
FP20534,2022-09-19 10:44:01,Mandiri,125676843,Cancelled,FT775053881
FP51951,2022-07-28 07:51:03,BSI,010159200,Cancelled,FT381734458
FP20801,2023-02-20 05:26:57,BRI,058451782,Failed,FT938221000
FP75892,2023-02-02 19:31:40,CIMB,047892459,Success,FT945859435
FP79057,2023-07-25 00:27:57,Muamalat,077506359,Failed,FT082127419
FP68253,2023-08-02 11:09:49,BSI,043931479,Cancelled,FT154766581
FP07046,2022-10-29 22:24:43,BCA,092052891,Cancelled,FT624819453
FP89937,2023-08-28 15:29:03,Jenius,038893108,Cancelled,FT298726308
FP30606,2023-07-14 00:26:54,BRI,082127532,Failed,FT023874913
FP53267,2023-05-28 09:48:04,BSI,052247507,Cancelled,FT865720235
FP00950,2023-12-28 13:18:12,Digibank,109911058,Success,FT978235310
FP24765,2022-04-13 04:46:38,CIMB,014242537,Success,FT231022642
FP79897,2023-08-07 00:40:29,BSI,083233852,Success,FT261082177
FP63212,2022-11-23 08:48:35,Mandiri,034197510,Failed,FT792320307
FP91549,2023-06-15 09:26:14,Permata,027665062,Success,FT306488067
FP16055,2022-01-10 04:43:42,BRI,079677477,Cancelled,FT432462737
FP00743,2022-01-10 21:46:23,BRI,052769687,Success,FT928971920
FP75596,2023-05-22 22:59:49,BNI,043151741,Success,FT638884107
FP41829,2022-01-15 21:45:59,Digibank,100646416,Failed,FT149331336
FP51826,2022-11-10 05:49:40,Permata,110971207,Success,FT447330050
FP23526,2023-02-12 10:55:12,Danamon,106866313,Cancelled,FT231843462
FP62755,2023-01-15 21:19:16,BNI,123890715,Cancelled,FT517416043
FP89049,2023-11-30 04:42:27,BRI,121322175,Success,FT498470671
FP37665,2022-07-06 14:27:26,Muamalat,121104490,Success,FT105008527
FP73201,2023-01-03 02:13:05,BCA,070991039,Cancelled,FT320435044
FP41903,2022-03-12 20:58:37,BRI,082741688,Cancelled,FT111249401
FP13812,2023-11-01 03:21:03,Digibank,125750264,Cancelled,FT256724614
FP82729,2023-06-08 15:56:37,Jenius,058234103,Failed,FT722363485
FP95589,2022-08-12 09:23:47,CIMB,030579637,Cancelled,FT555006291
FP83167,2022-01-14 02:05:16,Permata,051733520,Failed,FT929473693
FP75188,2022-01-26 14:28:07,Jenius,020018069,Failed,FT038096754
FP48657,2022-11-15 22:15:14,Permata,040302551,Cancelled,FT310744320
FP23463,2022-10-15 13:05:42,BRI,055144966,Failed,FT541107189
FP98778,2023-05-28 20:57:05,Permata,124034198,Cancelled,FT722997346
FP65453,2023-04-25 08:07:30,Permata,070341388,Cancelled,FT983028458
FP65783,2023-06-04 18:22:55,BNI,057502357,Cancelled,FT685029032
FP78755,2022-03-01 12:38:41,Mandiri,107042424,Cancelled,FT221152936
FP61117,2022-09-07 00:47:50,Digibank,118044631,Failed,FT426754086
FP71431,2023-07-29 20:41:30,Danamon,079933072,Failed,FT851713134
FP06289,2023-12-15 08:13:12,Muamalat,085255003,Success,FT066352603
FP35522,2022-04-28 09:01:07,Muamalat,089082269,Success,FT403411534
FP39131,2023-03-08 22:05:24,BRI,030783397,Success,FT442375587
FP60264,2022-12-26 12:37:55,Digibank,122332339,Failed,FT577236586
FP37325,2022-12-09 09:22:19,Jenius,016580491,Cancelled,FT656981064
FP07609,2023-09-21 09:24:24,BSI,033108678,Success,FT778458215
FP30949,2023-01-28 00:08:52,Digibank,056366442,Failed,FT983559668
FP10644,2022-01-23 13:19:47,CIMB,118786630,Cancelled,FT845099707
FP36531,2022-01-24 15:51:34,CIMB,041263754,Failed,FT928118280
FP05474,2023-07-20 19:56:06,BNI,109893888,Success,FT285875100
FP28699,2022-03-21 00:26:06,Jenius,072458318,Success,FT855523669
FP12726,2023-04-03 18:09:22,BCA,048201683,Failed,FT703707712
FP57727,2022-08-20 23:05:47,BRI,083727342,Cancelled,FT782543194
FP58991,2022-03-31 15:41:35,Digibank,053224189,Cancelled,FT161182958
FP51578,2023-03-10 07:44:55,Mandiri,126045952,Failed,FT946130759
FP68013,2023-01-25 22:09:04,Permata,024200792,Success,FT123436795
FP03985,2022-11-13 03:37:44,Muamalat,078579149,Success,FT703724502
FP63546,2022-08-26 08:09:30,Jenius,069695980,Failed,FT482113698
FP62558,2022-09-21 12:03:01,Mandiri,040256270,Success,FT416114855
FP57026,2023-05-26 22:53:16,BRI,116020181,Cancelled,FT234440055
FP39496,2023-04-24 02:35:43,BSI,113274228,Cancelled,FT900586259
FP45398,2023-08-18 11:07:26,BNI,014393664,Success,FT467274560
FP82181,2022-11-20 02:44:19,Jenius,080219044,Cancelled,FT586557197
FP44947,2023-09-20 19:29:58,Danamon,110525938,Cancelled,FT182902153
FP36697,2023-10-10 04:26:11,Jenius,020240099,Failed,FT941067364
FP80680,2023-07-28 12:13:33,Muamalat,079634407,Success,FT070268426
FP40412,2022-06-07 19:56:13,Danamon,063990775,Cancelled,FT060491906
FP48020,2023-06-03 00:11:40,BRI,019398130,Failed,FT831727778
FP21816,2022-09-15 00:20:30,BSI,101283975,Failed,FT994555709
FP40822,2022-11-24 00:31:36,Mandiri,100148464,Success,FT409454255
FP31096,2022-11-28 02:34:22,Danamon,062396367,Failed,FT547080574
FP58393,2022-07-26 13:01:24,BCA,090631531,Cancelled,FT767878443
FP42119,2023-10-24 23:38:31,BNI,110710086,Success,FT952617618
FP51772,2022-05-28 20:58:30,Mandiri,034652932,Cancelled,FT832167536
FP70923,2023-06-24 04:28:01,BRI,053978040,Cancelled,FT522951948
FP98008,2023-12-21 04:15:53,BSI,124850589,Success,FT689832743
FP27698,2023-08-17 20:04:22,Jenius,123551931,Success,FT753573231
FP38739,2023-01-05 11:02:36,BNI,061383135,Success,FT515645452
FP82915,2023-12-23 14:40:31,BNI,060335252,Cancelled,FT942443245
FP58941,2022-01-13 08:19:23,BCA,042540162,Success,FT602039909
FP84769,2023-06-08 04:28:16,CIMB,069416567,Failed,FT222987237
FP41562,2023-11-15 20:13:31,BRI,118951795,Cancelled,FT991802430
FP54505,2022-12-05 16:17:21,Muamalat,111245220,Cancelled,FT555600395
FP98355,2023-01-05 13:16:00,Danamon,061026599,Failed,FT393013004
FP32880,2022-07-06 15:28:07,BCA,016751903,Cancelled,FT012335833
FP05897,2022-08-17 05:18:33,Permata,021611957,Failed,FT930672140
FP61056,2022-10-04 15:49:52,Muamalat,053533281,Cancelled,FT143479910
FP36796,2022-10-20 04:03:49,Muamalat,031279761,Success,FT351320626
FP94698,2023-03-13 07:41:14,Mandiri,055540065,Success,FT081414713
FP84149,2023-12-23 23:05:47,Danamon,054776775,Cancelled,FT141250543
FP25608,2023-02-15 06:08:27,Digibank,031471527,Cancelled,FT923313197
FP93518,2023-01-18 15:49:40,Permata,033060208,Cancelled,FT235826048
FP66384,2022-02-21 22:47:30,BCA,027969315,Success,FT091034083
FP96871,2023-01-24 08:24:53,CIMB,048887007,Success,FT311051507
FP65287,2022-11-28 15:19:39,Danamon,128700457,Cancelled,FT005630232
FP74065,2023-09-30 05:44:18,BRI,068003227,Cancelled,FT300587466
FP29929,2023-12-09 02:47:22,Jenius,108940473,Cancelled,FT139986273
FP44545,2023-08-10 02:02:19,Mandiri,073740326,Failed,FT339492347
FP95270,2023-12-06 02:47:50,Permata,037606053,Cancelled,FT935469194
FP80781,2023-09-04 09:01:00,BNI,105113119,Cancelled,FT037334311
FP95591,2023-11-24 21:23:03,BSI,064405214,Failed,FT341185812
FP25103,2022-06-14 08:37:47,BCA,030389270,Success,FT996999047
FP07603,2022-12-21 08:49:16,BNI,117796825,Success,FT979410644
FP61628,2023-05-25 17:40:30,Permata,027383920,Failed,FT687326945
FP44119,2023-04-30 04:19:44,Danamon,031975146,Cancelled,FT042990451
FP45957,2023-08-31 21:43:26,Mandiri,052195442,Success,FT329886401
FP24113,2022-09-09 10:55:41,Muamalat,110734936,Cancelled,FT942443245
FP57297,2022-02-20 06:56:48,CIMB,053391177,Cancelled,FT979556327
FP43412,2022-10-11 18:45:11,Jenius,124935242,Cancelled,FT987533400
FP47480,2023-02-24 10:11:05,BCA,123550314,Success,FT973365400
FP09226,2023-05-27 12:45:22,CIMB,061122587,Success,FT059670139
FP73813,2022-03-28 09:15:30,Muamalat,118229155,Success,FT011148761
FP00943,2022-11-26 03:21:53,BNI,023075708,Success,FT035053665
FP90388,2023-09-06 21:16:38,Mandiri,045052822,Failed,FT101529089
FP45766,2023-02-09 22:13:59,Danamon,018150447,Failed,FT455667682
FP57477,2023-02-26 03:27:16,CIMB,042423289,Failed,FT845435304
FP68593,2023-03-11 07:27:22,CIMB,090237621,Success,FT908395155
FP20058,2023-12-12 14:17:53,Danamon,037973676,Failed,FT558035109
FP64250,2022-10-31 13:56:07,BSI,124128596,Cancelled,FT727403389
FP92738,2023-01-06 10:38:29,CIMB,076915679,Success,FT130722525
FP19094,2023-06-21 23:54:23,BSI,036587801,Cancelled,FT750515783
FP92159,2022-09-02 02:44:57,BCA,015773775,Failed,FT784657745
FP23696,2022-09-14 06:12:06,Permata,014135107,Cancelled,FT358849919
FP02662,2022-10-13 23:11:41,Danamon,062909181,Cancelled,FT565896547
FP22775,2023-06-18 10:48:29,Muamalat,092663840,Success,FT458195252
FP22698,2022-07-06 04:48:51,BCA,099240457,Success,FT210494295
FP26561,2023-04-26 20:55:05,Jenius,043958177,Failed,FT034136162
FP24472,2022-07-24 17:27:24,Digibank,086726256,Cancelled,FT639047286
FP39730,2023-12-15 05:46:46,Muamalat,058392883,Success,FT093927136
FP83534,2022-05-15 22:54:06,BRI,119314072,Cancelled,FT439750287
FP04350,2023-06-15 19:54:38,Muamalat,027405785,Success,FT234820988
FP37988,2022-10-18 23:35:09,CIMB,078859681,Success,FT727363415
FP80989,2022-09-03 03:07:04,Muamalat,113135891,Cancelled,FT692605064
FP19775,2023-07-01 15:49:20,BRI,100845987,Cancelled,FT369871794
FP09104,2022-11-28 14:18:24,BRI,088269119,Failed,FT685028528
FP45049,2022-06-14 15:39:01,BNI,028926548,Success,FT592410575
FP51481,2022-08-04 20:02:02,BSI,062914833,Cancelled,FT980217282
FP47046,2022-11-18 22:14:28,Mandiri,112218463,Failed,FT846523621
FP26703,2022-09-14 22:09:55,Permata,115870837,Success,FT053185636
FP33258,2022-04-10 16:15:11,Danamon,037155287,Success,FT679023588
FP27418,2022-05-14 20:09:19,Jenius,118593593,Success,FT858391057
FP52882,2023-11-13 19:11:08,BRI,012312511,Failed,FT883327096
FP74716,2022-07-04 15:11:12,Danamon,031538538,Failed,FT388052156
FP27397,2023-04-27 06:29:26,BCA,019860176,Success,FT659970379
FP93518,2022-12-20 01:21:39,Jenius,099908139,Success,FT715663664
FP96743,2023-04-17 15:52:46,BCA,058027226,Failed,FT883333551
FP61637,2023-05-01 19:21:58,Permata,022103493,Cancelled,FT695767651
FP74838,2022-05-03 09:02:52,Mandiri,078290318,Failed,FT709474164
FP47816,2022-03-19 07:39:17,BSI,067453836,Failed,FT018088701
FP01962,2023-03-30 16:15:20,CIMB,064675947,Failed,FT977479944
FP46215,2022-02-22 07:14:39,Muamalat,064526274,Cancelled,FT883327096
FP59493,2022-10-06 19:48:49,Digibank,068128209,Success,FT759556599
FP14750,2023-06-09 07:20:31,BCA,020474661,Failed,FT054338456
FP31766,2023-08-14 00:40:49,Permata,071202604,Failed,FT151409470
FP63803,2022-07-08 19:29:58,Jenius,016248885,Success,FT703035541
FP58231,2022-08-08 21:00:27,CIMB,057842376,Cancelled,FT555258195
FP72969,2023-12-11 22:33:10,Danamon,114729293,Cancelled,FT834826937
FP61720,2023-01-14 10:51:21,Permata,019937575,Success,FT494960899
FP21643,2023-04-20 01:04:10,Digibank,091252427,Success,FT347584633
FP20716,2022-12-24 10:16:57,BSI,099364032,Cancelled,FT444862530
FP96998,2022-08-20 10:04:35,BCA,102443471,Success,FT797937513
FP07495,2023-09-28 22:59:07,Muamalat,081935291,Cancelled,FT153901223
FP32609,2022-06-04 14:08:20,BSI,118745189,Cancelled,FT315517246
FP46572,2023-10-13 14:35:14,Danamon,031877325,Cancelled,FT068427072
FP96119,2022-11-17 07:04:25,Digibank,074603750,Failed,FT040411451
FP55271,2024-01-02 10:35:37,Permata,120083169,Cancelled,FT792616490
FP62132,2022-01-20 15:52:11,Jenius,114003304,Failed,FT894393242
FP26538,2022-07-30 13:22:50,CIMB,046084446,Failed,FT230599072
FP05852,2022-01-24 10:47:12,BCA,070231993,Success,FT766426231
FP54055,2022-07-12 04:46:13,BSI,074621949,Failed,FT826764439
FP90269,2022-03-09 08:03:59,Permata,015913386,Failed,FT945870049
FP41581,2023-04-10 23:59:45,Digibank,123510228,Failed,FT510513010
FP20097,2022-06-08 20:57:51,BNI,028969932,Failed,FT582841144
FP62760,2023-10-28 00:42:00,BNI,120657294,Success,FT847784867
FP61659,2023-07-09 10:16:33,Danamon,079506205,Cancelled,FT656242674
FP41570,2023-09-25 09:17:11,BCA,122465743,Failed,FT156113432
FP69168,2023-07-06 19:50:31,Muamalat,128004577,Cancelled,FT603662785
FP59951,2022-07-06 03:11:53,Danamon,019639475,Failed,FT055468640
FP89140,2023-04-23 17:26:11,BNI,066769657,Cancelled,FT929473693
FP19681,2022-09-18 01:09:07,Permata,012528871,Success,FT558341540
FP23894,2022-02-11 12:43:56,Permata,040358181,Cancelled,FT018497992
FP74719,2022-02-13 13:07:52,BSI,028510271,Failed,FT164701264
FP41959,2023-11-05 15:38:07,Digibank,056637210,Failed,FT639320795
FP25226,2022-07-09 21:44:01,Permata,056759363,Cancelled,FT851294187
FP45512,2022-07-27 02:12:27,Danamon,119818439,Success,FT521735995
FP56849,2022-12-30 08:05:53,BCA,034056509,Success,FT443964365
FP09705,2022-05-16 08:59:04,Muamalat,123905752,Cancelled,FT968885132
FP06154,2023-08-18 15:59:59,Permata,025122219,Success,FT591384005
FP77725,2022-05-17 14:10:54,BCA,097370934,Cancelled,FT568896858
FP96075,2023-09-19 04:56:03,Danamon,050891612,Failed,FT439123825
FP85134,2023-02-06 22:39:14,BCA,118301060,Cancelled,FT102413196
FP25372,2022-05-10 19:00:31,Jenius,073811239,Failed,FT789318636
FP23296,2023-01-20 03:35:23,BCA,039539238,Cancelled,FT206503898
FP98807,2022-11-01 01:21:17,Digibank,099296760,Success,FT330448224
FP79689,2022-04-03 16:33:07,Jenius,116029454,Cancelled,FT132372970
FP05469,2023-08-13 18:15:36,Digibank,015869113,Cancelled,FT774799216
FP20455,2023-06-13 13:10:57,BCA,025915837,Failed,FT316567922
FP76318,2023-03-16 19:48:02,CIMB,123898924,Success,FT093892826
FP19235,2022-04-12 13:53:19,BNI,067396375,Success,FT083090505
FP35620,2023-03-18 05:41:36,BNI,032648281,Cancelled,FT775511957
FP56746,2022-05-06 14:07:03,CIMB,030205969,Failed,FT035380719
FP58293,2023-09-13 06:18:04,Digibank,073948102,Failed,FT478791394
FP36470,2022-05-16 14:20:41,BNI,087046553,Cancelled,FT095491817
FP08866,2023-03-11 11:37:56,Mandiri,092842645,Failed,FT932163493
FP88882,2023-11-14 04:55:08,BRI,020571629,Cancelled,FT573186036
FP77760,2022-06-28 22:49:04,Permata,080667162,Cancelled,FT256241659
FP70553,2022-08-04 13:00:15,Danamon,074209918,Success,FT796426794
FP66637,2023-08-31 19:23:05,BNI,100001718,Success,FT499694497
FP08445,2023-03-30 23:51:23,Muamalat,082445492,Cancelled,FT561209371
FP67661,2023-10-12 00:52:49,Mandiri,072260739,Success,FT389789418
FP76825,2023-05-25 23:22:50,Mandiri,071085216,Cancelled,FT174490599
FP69180,2023-08-26 22:05:59,Permata,026318200,Cancelled,FT858264854
FP12009,2022-01-09 00:10:40,BCA,055257329,Success,FT168090921
FP18311,2022-11-08 17:31:40,BNI,087090062,Failed,FT797483023
FP57817,2023-11-23 19:46:47,Permata,095510974,Failed,FT603270127
FP42745,2022-07-01 15:30:43,BRI,086139018,Cancelled,FT135794100
FP12780,2022-02-15 09:45:03,Jenius,098355712,Failed,FT916697983
FP91310,2023-08-11 08:11:20,BRI,075163448,Cancelled,FT936225100
FP38141,2023-05-13 06:00:13,BSI,042208860,Failed,FT683725561
FP14933,2022-08-07 02:16:31,Muamalat,039796851,Cancelled,FT809258702
FP45515,2023-10-09 07:38:07,BNI,107778112,Failed,FT609616288
FP81651,2023-07-15 11:30:50,Jenius,055591140,Failed,FT920051827
FP96032,2022-12-10 15:30:44,Permata,037239624,Failed,FT937259716
FP59462,2022-06-28 00:16:51,Danamon,119486094,Failed,FT503856116
FP19768,2022-04-01 13:46:46,Digibank,035997748,Failed,FT759698758
FP33701,2023-10-07 20:17:42,Permata,017315461,Success,FT417436449
FP19878,2023-11-02 09:10:04,Permata,042706566,Success,FT250211859
FP98398,2022-09-30 18:59:01,Digibank,069663129,Failed,FT763007837
FP65133,2023-05-08 00:21:03,BSI,091901121,Failed,FT313753101
FP30425,2023-08-06 09:28:38,Digibank,099714268,Success,FT082616989
FP48830,2022-07-27 16:39:20,Mandiri,054348349,Cancelled,FT766574768
FP70215,2023-09-07 04:04:18,Muamalat,122714122,Cancelled,FT361044649
FP43968,2023-06-24 00:11:26,CIMB,080869698,Cancelled,FT437203842
FP87439,2023-01-30 01:17:57,BSI,021905265,Success,FT778458215
FP78291,2023-03-12 06:15:41,Permata,066081827,Failed,FT195052535
FP61291,2023-06-14 18:50:57,Muamalat,091727127,Cancelled,FT613612350
FP73047,2023-06-12 22:47:28,BNI,100184651,Failed,FT948192283
FP42626,2023-12-10 10:52:46,Danamon,121464156,Success,FT584226957
FP48463,2023-10-31 00:46:45,Permata,096059560,Cancelled,FT320086404
FP65344,2023-05-23 15:16:42,Muamalat,022923725,Success,FT487824420
FP56029,2022-07-27 20:24:46,Muamalat,053661027,Cancelled,FT629089147
FP89055,2023-04-20 08:19:34,Mandiri,076842496,Cancelled,FT302494836
FP53930,2023-03-09 12:10:58,BSI,073666905,Success,FT242530752
FP93902,2023-04-20 01:07:47,CIMB,075341480,Success,FT507334204
FP13587,2023-11-29 16:26:42,BRI,115775657,Failed,FT022593358
FP84316,2022-09-17 08:03:13,BRI,042422840,Failed,FT572415874
FP50795,2023-01-30 12:35:30,Muamalat,024477567,Failed,FT746621755
FP42351,2023-12-28 07:02:44,Mandiri,012194658,Cancelled,FT651222103
FP00173,2022-02-24 09:44:42,Muamalat,024574583,Failed,FT391727385
FP90727,2022-01-25 12:14:22,CIMB,067821235,Failed,FT703549055
FP91640,2023-03-31 09:59:50,Jenius,097301754,Cancelled,FT015523457
FP17390,2023-09-26 14:24:42,CIMB,030140493,Cancelled,FT568403651
FP25178,2022-11-06 10:46:11,BSI,066410304,Failed,FT424078605
FP13003,2023-11-19 02:40:29,Muamalat,084882095,Success,FT917138430
FP38301,2023-08-18 12:35:56,Jenius,085781124,Success,FT904805701
FP19395,2022-05-08 15:40:10,BSI,035907709,Failed,FT787887136
FP82018,2023-01-17 14:49:53,Mandiri,063507537,Success,FT790661874
FP37998,2023-10-25 08:52:37,BRI,011468152,Success,FT037838451
FP62717,2023-08-05 10:47:00,Jenius,043086434,Failed,FT387615613
FP81955,2022-05-02 17:40:23,Digibank,037134596,Failed,FT309940278
FP28529,2023-10-03 07:12:50,Permata,017165666,Failed,FT366940879
