payment_id,send_at,payment_method,account_number,payment_status,transaction_id
FP85469,2022-09-06 10:54:09,CIMB,023617975,Cancelled,FT220955571
FP09894,2023-08-22 21:58:31,Mandiri,048701497,Success,FT645998038
FP73264,2022-07-21 03:48:09,Digibank,027403415,Success,FT170234781
FP38432,2023-04-28 11:37:30,BNI,040118677,Cancelled,FT527302109
FP51136,2022-09-19 08:33:53,BSI,129592596,Cancelled,FT434845351
FP25563,2023-02-22 02:47:18,CIMB,019619107,Cancelled,FT631131911
FP18175,2022-04-09 19:22:32,BSI,022020301,Failed,FT940518823
FP62627,2023-12-01 22:44:39,BCA,102227480,Failed,FT616639978
FP29369,2023-02-05 02:13:58,BNI,037234548,Failed,FT527302109
FP78042,2022-02-04 04:37:15,CIMB,031072010,Success,FT431112770
FP61720,2023-07-14 08:20:18,BNI,074972782,Cancelled,FT665615627
FP88831,2022-09-30 21:41:08,Digibank,099981091,Failed,FT400341931
FP43343,2022-11-02 23:12:39,Permata,082266325,Success,FT937485754
FP29816,2022-12-31 06:48:42,Muamalat,060395195,Cancelled,FT801480060
FP81473,2022-06-25 06:17:41,Jenius,120945883,Failed,FT573606624
FP41157,2022-10-17 05:01:20,Permata,048864295,Success,FT596890701
FP43925,2023-05-20 13:27:46,Danamon,035724076,Failed,FT402361504
FP36947,2023-11-28 16:31:28,CIMB,114597328,Success,FT786707914
FP81703,2022-08-14 11:50:43,Muamalat,029247572,Cancelled,FT536066331
FP72600,2023-01-29 00:17:12,BSI,089230370,Cancelled,FT359267613
FP53067,2023-06-04 20:37:05,CIMB,089109799,Failed,FT171183968
FP79738,2023-12-07 16:29:12,BRI,083052211,Cancelled,FT287681389
FP04194,2023-05-10 09:47:26,CIMB,043647378,Success,FT419002000
FP76800,2022-07-26 14:55:47,Jenius,125429430,Failed,FT457059316
FP90603,2022-03-16 13:50:02,BRI,017694920,Failed,FT633156730
FP74812,2023-04-01 00:54:13,BNI,082128230,Failed,FT492659768
FP32024,2022-02-19 02:06:45,Jenius,044494902,Success,FT595864442
FP39867,2023-02-03 22:00:19,Permata,110317243,Success,FT883361830
FP13905,2022-04-12 22:18:57,Danamon,024130082,Success,FT990800257
FP41313,2023-07-03 22:54:11,BCA,118843780,Failed,FT604192243
FP18825,2022-10-01 11:08:05,Digibank,096646025,Failed,FT342339795
FP46058,2023-11-25 17:36:12,BSI,095649117,Failed,FT931970400
FP85716,2023-04-09 13:17:40,BRI,075552185,Cancelled,FT638041035
FP40947,2022-12-03 04:35:50,Danamon,110414120,Success,FT701829560
FP88024,2022-04-22 15:13:49,BRI,028208473,Cancelled,FT600059495
FP83307,2023-08-09 21:33:59,Permata,124050402,Success,FT601176930
FP25017,2023-07-12 12:15:45,Digibank,060512606,Success,FT763296984
FP35776,2022-08-14 20:13:29,CIMB,028644613,Failed,FT341416511
FP03009,2023-12-27 19:01:10,Mandiri,033040053,Failed,FT801794997
FP20226,2023-09-16 16:48:23,Danamon,082102719,Success,FT529795394
FP75563,2022-06-09 17:59:56,Danamon,038065761,Cancelled,FT573606624
FP09430,2022-03-15 07:14:47,Permata,020950732,Cancelled,FT313922123
FP05795,2023-03-06 22:13:18,CIMB,122688847,Failed,FT669428369
FP46088,2022-05-16 11:59:08,BSI,073495794,Failed,FT194830600
FP63521,2023-07-11 23:54:47,CIMB,085919271,Cancelled,FT229673937
FP16307,2023-02-08 20:19:45,Jenius,034814851,Success,FT094422992
FP31236,2022-06-27 23:47:03,BSI,104946293,Failed,FT281552299
FP88622,2022-11-26 20:35:30,BSI,045443871,Failed,FT628906759
FP02789,2022-04-04 14:36:17,CIMB,123718130,Success,FT022520107
FP87974,2023-08-26 12:56:22,CIMB,094992302,Cancelled,FT022520107
FP30829,2022-03-19 21:43:13,BSI,110937681,Success,FT287226036
FP01739,2023-02-28 01:11:15,Permata,040680024,Cancelled,FT692576243
FP97494,2022-11-26 01:20:46,Mandiri,049244584,Cancelled,FT972085812
FP87513,2023-03-15 19:32:43,Mandiri,113069514,Success,FT825809853
FP47905,2022-05-19 00:03:18,Jenius,085422056,Cancelled,FT012325216
FP93026,2022-06-08 09:44:53,BNI,107661504,Success,FT981048844
FP41023,2023-06-04 15:08:11,BCA,081678341,Success,FT981157237
FP93975,2022-09-25 10:44:47,Jenius,069312218,Failed,FT273312455
FP49589,2022-08-22 22:32:45,Muamalat,029248225,Failed,FT043282738
FP18698,2023-05-23 15:15:34,BNI,117609925,Success,FT212592510
FP67716,2022-09-09 00:29:55,Muamalat,077907783,Cancelled,FT638041035
FP43388,2023-04-08 00:33:30,Muamalat,109084503,Cancelled,FT022487562
FP46559,2023-04-30 17:14:20,BRI,117959206,Cancelled,FT276230961
FP71032,2022-05-23 01:01:17,Jenius,014390829,Cancelled,FT552038466
FP17290,2022-05-19 10:03:00,BCA,030536007,Cancelled,FT096772343
FP41556,2022-06-20 18:14:38,BCA,025208557,Cancelled,FT542842159
FP89756,2023-06-16 01:19:36,BNI,028306977,Failed,FT098233298
FP18128,2022-07-24 14:48:07,CIMB,017850955,Failed,FT351492079
FP47526,2022-11-17 13:52:22,Permata,091403250,Cancelled,FT924710922
FP44205,2022-08-15 04:48:53,BSI,096293669,Failed,FT934406837
FP62512,2022-09-14 03:42:08,BSI,035434544,Cancelled,FT968175202
FP22747,2022-05-06 02:49:14,BSI,057141174,Cancelled,FT311125589
FP19333,2023-11-30 06:41:52,Permata,027966703,Success,FT204472638
FP66179,2022-11-13 09:41:23,Mandiri,080557832,Success,FT157340057
FP30511,2022-03-22 09:53:02,BSI,089290475,Failed,FT089119740
FP37914,2022-09-20 22:55:58,Permata,079946865,Success,FT642938419
FP11558,2022-05-07 19:47:00,Digibank,059463892,Failed,FT179164206
FP40997,2023-05-22 19:07:32,Permata,123306115,Failed,FT067550291
FP49870,2023-09-03 09:43:01,Danamon,022279107,Success,FT486167702
FP37579,2023-11-01 19:31:53,Jenius,110565202,Failed,FT543881548
FP88644,2023-07-16 05:20:39,BCA,023202131,Cancelled,FT616921858
FP27439,2022-09-12 19:05:04,BSI,058460058,Cancelled,FT184925213
FP12716,2023-10-04 16:44:01,CIMB,045456871,Failed,FT826821573
FP38863,2023-07-19 12:40:26,BRI,117570135,Failed,FT479703792
FP09768,2022-10-08 00:56:58,Muamalat,094794539,Failed,FT806863540
FP52109,2022-05-19 00:07:15,Digibank,035230612,Failed,FT376209115
FP54248,2023-12-27 01:07:52,Mandiri,067923447,Failed,FT271505668
FP93169,2022-07-30 13:30:02,Mandiri,127885920,Cancelled,FT413183437
FP16047,2022-08-23 15:16:33,Digibank,081090165,Failed,FT133991389
FP73918,2023-10-01 19:05:23,Permata,056908761,Cancelled,FT470661786
FP25577,2023-09-02 09:04:26,Muamalat,011754390,Failed,FT625398390
FP59754,2023-01-14 06:12:52,Digibank,113547599,Failed,FT713134241
FP09643,2022-02-26 09:10:24,BNI,071324184,Failed,FT183358826
FP40455,2023-07-26 00:08:28,Mandiri,069391747,Success,FT961523530
FP92156,2023-08-19 22:10:46,Digibank,012247563,Cancelled,FT516358587
FP60353,2023-03-13 08:00:04,BCA,059795780,Failed,FT670093460
FP40566,2023-03-11 06:44:41,Permata,126403837,Success,FT059488986
FP16589,2023-09-04 04:54:42,Jenius,104228526,Cancelled,FT185198205
FP21979,2023-09-08 17:42:52,BNI,083936667,Success,FT117782440
FP25285,2023-01-07 03:56:50,CIMB,082461010,Success,FT729888347
FP35118,2022-07-23 05:32:43,Digibank,116762643,Failed,FT486167702
FP99852,2022-12-01 10:06:30,BSI,126541841,Cancelled,FT973600359
FP27447,2022-07-29 19:10:41,CIMB,052911325,Cancelled,FT041002897
FP38626,2022-04-29 06:29:19,Permata,048261157,Cancelled,FT987323831
FP20233,2023-06-09 01:11:03,BSI,103659031,Cancelled,FT016012173
FP96596,2022-11-21 10:28:53,Permata,126856374,Failed,FT032788097
FP96724,2022-12-29 20:32:20,CIMB,025325320,Failed,FT159949640
FP25096,2022-11-03 01:43:56,BNI,037347260,Failed,FT965949854
FP04626,2023-11-17 17:31:25,Permata,021506651,Cancelled,FT347315557
FP63154,2023-01-17 00:38:33,Jenius,076457548,Success,FT283152273
FP24992,2023-07-06 03:56:19,Digibank,089963980,Success,FT166385346
FP28680,2023-10-03 10:37:41,Digibank,068122069,Failed,FT347576775
FP29057,2022-05-15 08:34:36,Jenius,104157325,Cancelled,FT806538742
FP39346,2022-11-08 08:16:54,CIMB,061015542,Failed,FT479540332
FP56462,2022-06-09 15:40:48,Danamon,099927369,Success,FT146943707
FP54160,2023-05-28 14:53:31,BSI,042147235,Failed,FT286041085
FP07706,2023-08-16 09:37:16,Muamalat,104852497,Cancelled,FT270154471
FP30236,2022-08-26 23:41:57,Permata,014366329,Success,FT651582582
FP79226,2022-11-16 10:54:35,Mandiri,071161567,Failed,FT230939820
FP91588,2022-11-04 05:28:26,Permata,047402360,Cancelled,FT830677539
FP77752,2022-03-27 05:34:58,Digibank,119785481,Failed,FT970706413
FP73203,2022-07-10 00:26:23,CIMB,043240555,Success,FT123316716
FP56089,2023-02-28 12:33:23,Permata,115190520,Failed,FT010783778
FP25965,2022-05-31 20:24:19,Danamon,054158296,Failed,FT023262032
FP04245,2022-08-17 16:47:44,Danamon,016017582,Failed,FT967719091
FP77501,2023-12-18 14:45:03,CIMB,065748352,Success,FT514271146
FP75234,2023-05-27 14:02:30,BCA,078785409,Failed,FT943965777
FP89383,2023-06-10 16:13:51,BRI,118953528,Cancelled,FT144774078
FP38860,2023-03-23 19:17:26,BNI,089419133,Success,FT448497280
FP79186,2023-12-24 06:33:49,BCA,092752120,Cancelled,FT811765546
FP64928,2022-06-30 01:14:20,Digibank,104204728,Failed,FT675447005
FP24138,2022-10-08 03:56:03,Muamalat,033099868,Cancelled,FT548453776
FP76193,2022-09-19 06:33:41,Mandiri,092136128,Failed,FT343959829
FP77221,2023-10-22 05:09:13,CIMB,066709963,Failed,FT946763420
FP75084,2022-08-17 05:11:23,Mandiri,081796977,Success,FT762305162
FP69416,2022-11-06 07:20:02,Danamon,090405453,Success,FT070805903
FP35295,2023-05-23 22:12:33,Danamon,117540783,Failed,FT383595528
FP57260,2023-07-17 13:57:28,BCA,023132007,Success,FT028839695
FP54054,2022-01-16 14:32:18,Permata,089605170,Cancelled,FT848728765
FP71555,2023-02-08 12:18:32,BSI,076606616,Failed,FT366616869
FP52834,2022-06-16 01:56:22,Digibank,098999152,Cancelled,FT746383405
FP56440,2023-10-30 14:13:12,Jenius,025153039,Success,FT206766649
FP40563,2023-07-09 20:46:58,BCA,011309363,Success,FT348429195
FP43400,2022-06-03 22:01:00,BNI,047278947,Failed,FT731437797
FP91143,2023-08-31 12:25:28,Permata,036589508,Cancelled,FT643466334
FP89051,2022-05-05 23:13:16,Digibank,092612228,Cancelled,FT771887460
FP26531,2022-09-24 11:55:39,Digibank,104517884,Failed,FT723433897
FP77062,2023-12-15 23:16:02,Digibank,119547195,Success,FT598803879
FP60423,2022-07-02 14:58:17,Digibank,088038816,Success,FT899335317
FP78633,2023-11-13 10:14:42,BNI,024407223,Cancelled,FT940984857
FP65663,2023-05-23 12:36:51,BCA,013185132,Cancelled,FT377830288
FP94051,2023-06-16 02:07:33,BRI,099657406,Success,FT663524036
FP30680,2022-02-16 07:10:41,Digibank,019839712,Success,FT030288350
FP28422,2022-10-26 14:12:47,BCA,101462437,Success,FT585122339
FP42512,2023-10-15 07:14:22,Muamalat,095200051,Cancelled,FT840702378
FP05086,2022-03-16 22:29:06,Digibank,050329472,Success,FT185247696
FP31849,2022-12-02 19:34:22,BSI,082554943,Failed,FT028820870
FP98090,2022-11-30 05:33:55,Danamon,129159560,Cancelled,FT204391217
FP20005,2023-09-22 00:01:52,Muamalat,074790430,Success,FT396363270
FP23180,2024-01-01 12:57:40,CIMB,124917930,Cancelled,FT854479223
FP44593,2023-02-14 06:57:20,Muamalat,113946129,Success,FT176611611
FP97267,2023-06-03 16:04:42,Jenius,112754396,Failed,FT064511881
FP25545,2023-08-29 10:16:27,BRI,110275783,Failed,FT962502539
FP91521,2022-08-12 03:44:27,BCA,060076061,Failed,FT388885704
FP19611,2022-04-09 08:40:34,Muamalat,123890621,Cancelled,FT520951736
FP24586,2023-06-24 08:55:27,Mandiri,037191571,Failed,FT429075724
FP61037,2023-07-22 23:26:47,Permata,050259908,Success,FT440003759
FP97368,2022-11-23 20:51:33,Permata,047755923,Cancelled,FT128158423
FP45568,2023-01-28 00:08:54,Jenius,116159353,Cancelled,FT454129157
FP35837,2022-04-17 18:00:42,BCA,098587975,Failed,FT014252662
FP02144,2023-01-26 00:15:20,Permata,111137367,Failed,FT190785327
FP86514,2022-03-22 05:13:17,Jenius,023539406,Cancelled,FT210446775
FP78898,2022-10-06 02:58:12,BCA,067926143,Cancelled,FT172963347
FP46766,2022-07-29 13:03:12,Mandiri,075019107,Failed,FT942270334
FP59479,2022-05-24 07:12:47,BSI,117065006,Success,FT015045961
FP82820,2023-01-25 23:01:51,BSI,018974128,Success,FT433894804
FP30231,2023-07-02 15:57:14,Danamon,057890263,Success,FT437905511
FP73746,2022-04-25 21:29:46,BCA,086019170,Cancelled,FT454234975
FP22342,2023-12-04 05:12:55,CIMB,069846865,Failed,FT788208460
FP63207,2023-11-04 13:04:00,BRI,060241728,Failed,FT300882397
FP31071,2023-03-09 10:26:30,Digibank,071087764,Failed,FT073372257
FP10690,2023-07-22 13:00:43,Muamalat,109380964,Cancelled,FT172575970
FP68066,2023-10-07 14:51:09,Muamalat,012057106,Failed,FT372964804
FP51548,2022-01-12 20:12:37,Muamalat,115613573,Failed,FT634212476
FP46572,2023-09-03 02:23:21,Danamon,092914492,Success,FT586043718
FP45662,2022-03-04 03:54:03,BCA,118874377,Failed,FT194520143
FP20299,2022-05-10 21:39:07,CIMB,066770073,Success,FT677257794
FP53334,2023-09-30 17:56:27,BSI,070530746,Success,FT262143918
FP26494,2022-11-16 15:26:50,BNI,080649737,Cancelled,FT549659181
FP43811,2023-11-15 16:34:16,Mandiri,093475778,Cancelled,FT652461306
FP53501,2022-12-17 09:58:15,BCA,017164780,Failed,FT800392609
FP17679,2022-02-09 16:03:19,BCA,020599669,Cancelled,FT652461306
FP79715,2023-02-24 05:41:31,Muamalat,063178759,Cancelled,FT728831100
FP76005,2022-07-21 20:04:30,Digibank,092844818,Cancelled,FT441206371
FP29300,2023-03-04 09:03:16,BRI,125354398,Success,FT937144211
FP09189,2023-10-11 04:03:22,Digibank,037070414,Failed,FT013491012
FP49297,2022-09-18 07:45:08,Jenius,106413274,Success,FT302941810
FP43815,2022-11-08 01:08:08,BRI,049217443,Cancelled,FT616639978
FP74044,2023-07-11 14:04:57,Danamon,033691732,Failed,FT552088779
FP97674,2022-12-13 00:44:44,Mandiri,108045873,Cancelled,FT764287146
FP98173,2022-07-09 07:20:26,BRI,093428181,Success,FT469709860
FP05728,2022-07-20 03:49:51,Danamon,054457285,Failed,FT027930726
FP39627,2023-03-05 02:59:38,Muamalat,085730751,Success,FT301034871
FP18008,2023-04-14 11:05:17,BSI,027364936,Success,FT365515782
FP74208,2022-11-15 06:31:20,BNI,025135963,Failed,FT041905907
FP02507,2023-08-17 23:55:01,BNI,019606437,Failed,FT153861862
FP45407,2023-05-07 21:36:02,BRI,075599753,Success,FT568309201
FP03619,2023-03-23 10:12:02,BNI,011306890,Success,FT633466968
FP11989,2022-06-21 05:26:36,Muamalat,120023336,Success,FT548400171
FP63327,2023-11-21 17:51:23,Mandiri,044861551,Failed,FT411189661
FP15400,2023-07-11 05:40:30,BCA,076231382,Cancelled,FT129000756
FP34610,2022-01-09 04:28:07,Permata,093278519,Success,FT561229143
FP53491,2022-01-05 04:39:09,BRI,025777994,Failed,FT992272071
FP30474,2022-06-04 16:52:20,BSI,108639917,Failed,FT005644997
FP01169,2023-08-20 03:37:34,BCA,057515409,Failed,FT869025184
FP60878,2023-02-27 12:33:18,Digibank,019021355,Cancelled,FT039334294
FP47995,2022-08-24 14:40:27,BSI,113239234,Cancelled,FT018549591
FP04042,2022-03-12 04:51:14,CIMB,101214290,Failed,FT997639760
FP46756,2022-02-14 03:30:34,BSI,107999603,Cancelled,FT832792207
FP76003,2022-08-25 13:56:43,Digibank,010294657,Cancelled,FT715057228
FP51646,2022-09-30 00:55:31,Digibank,117257144,Failed,FT940518823
FP15387,2023-11-14 12:53:30,BNI,079154589,Failed,FT349896190
FP07545,2023-11-22 20:47:41,Muamalat,054190047,Success,FT856635171
FP24187,2022-04-09 07:40:29,BSI,086729363,Failed,FT780448323
FP19469,2023-03-30 00:44:23,Permata,117627211,Cancelled,FT072874752
FP42477,2022-12-19 15:01:15,Muamalat,114877255,Cancelled,FT467989918
FP31560,2022-02-03 11:29:15,Jenius,013809353,Success,FT525479449
FP89179,2022-02-23 00:13:47,Digibank,114378893,Failed,FT934048876
FP52973,2022-03-03 03:51:25,Jenius,026223560,Success,FT531589287
FP16545,2023-09-26 15:14:52,Danamon,063464638,Cancelled,FT230800785
FP61577,2022-08-02 03:59:07,BSI,071241199,Cancelled,FT483515593
FP89982,2022-05-19 15:07:07,Muamalat,064821241,Cancelled,FT339586718
FP76909,2022-09-23 17:40:36,BRI,069031515,Success,FT131607782
FP47360,2023-02-18 03:26:26,CIMB,062813028,Cancelled,FT051034771
FP47543,2023-08-22 02:24:59,Danamon,043570225,Cancelled,FT565114355
FP48785,2023-09-18 22:40:20,Danamon,032330421,Success,FT141743221
FP26368,2022-03-06 20:36:17,Jenius,025032914,Cancelled,FT574621164
FP80486,2022-09-28 09:27:31,BCA,099010522,Success,FT084725416
FP97008,2022-11-18 07:38:24,Jenius,121965147,Cancelled,FT961773191
FP86619,2022-06-17 01:59:57,Mandiri,034246306,Success,FT143783686
FP22882,2023-12-24 19:51:39,BRI,050298370,Cancelled,FT851540918
FP02596,2022-09-28 00:19:29,BNI,038501241,Success,FT317488731
FP03472,2023-11-06 12:40:00,CIMB,083539831,Cancelled,FT244224218
FP42882,2022-10-03 05:45:25,Muamalat,119184134,Cancelled,FT859515645
FP19666,2023-10-11 07:30:27,BNI,108534863,Failed,FT186897308
FP29097,2022-01-28 08:34:05,Mandiri,120143591,Success,FT268128514
FP13861,2022-04-30 09:49:58,BNI,074430745,Success,FT540286752
FP80205,2023-07-14 02:28:11,Muamalat,057219585,Success,FT446491758
FP62149,2022-06-27 14:54:03,Muamalat,055696618,Success,FT064867039
FP85190,2023-12-23 01:18:51,BRI,026620972,Cancelled,FT624883793
FP39170,2023-10-19 00:32:24,BRI,116101767,Success,FT975184945
FP47966,2022-10-09 13:04:30,Digibank,073079958,Cancelled,FT630500914
FP10842,2022-06-12 17:17:14,Jenius,127782890,Failed,FT948455216
FP06091,2023-03-19 10:38:19,CIMB,042429720,Failed,FT242293012
FP24898,2022-09-12 04:50:35,BCA,047905838,Success,FT771887869
FP38508,2022-10-12 15:01:59,Digibank,068877712,Cancelled,FT947745074
FP83109,2022-04-08 14:06:00,Jenius,065848388,Cancelled,FT136945705
FP71055,2023-08-29 13:18:09,Muamalat,036305724,Failed,FT162961139
FP48713,2022-04-23 18:41:08,BNI,087677430,Failed,FT861482197
FP27243,2023-04-03 19:51:27,Digibank,089539848,Failed,FT257528118
FP76840,2022-05-21 19:55:03,BNI,034317552,Failed,FT229357918
FP11093,2022-03-06 20:01:20,Danamon,018439692,Cancelled,FT847387362
FP98340,2023-07-07 21:03:21,Digibank,096758654,Success,FT812233224
FP81000,2022-04-04 10:54:00,Digibank,084497312,Failed,FT806705676
FP75153,2022-07-15 03:54:50,BCA,056786747,Cancelled,FT591544165
FP40285,2023-08-02 01:53:40,Mandiri,115765272,Failed,FT474352129
FP19808,2022-10-20 23:29:39,BSI,053435703,Failed,FT008939926
FP35656,2023-11-25 03:59:24,Digibank,093034313,Failed,FT694240581
FP71652,2022-12-24 19:33:01,BSI,091361334,Cancelled,FT865191768
FP40088,2023-09-29 16:29:07,Mandiri,027290518,Failed,FT227000239
FP31555,2023-06-01 22:41:18,Jenius,037804363,Cancelled,FT908523852
FP42073,2023-09-28 06:36:54,Permata,123158318,Cancelled,FT356974247
FP63801,2022-10-25 06:53:50,BCA,093650506,Failed,FT178977466
FP22588,2023-12-01 15:04:10,Permata,096925416,Failed,FT144159503
FP94694,2022-11-23 18:41:32,BSI,056101283,Success,FT324180438
FP00084,2023-07-09 07:42:55,BRI,122069518,Cancelled,FT273802381
FP43351,2023-06-03 11:45:10,BSI,119661288,Success,FT229235233
FP83837,2022-01-03 06:18:06,Mandiri,120325351,Cancelled,FT436841779
FP59670,2023-07-06 17:40:53,Jenius,122100150,Cancelled,FT486160265
FP85832,2022-07-17 05:38:59,Muamalat,113595198,Failed,FT563455363
FP70130,2023-12-04 19:57:43,Jenius,015992307,Cancelled,FT514003990
FP08268,2022-08-10 10:27:25,BNI,064688316,Failed,FT006408312
FP72543,2022-07-26 17:30:27,Danamon,044004994,Success,FT205071038
FP93939,2022-11-09 18:00:39,Jenius,045856303,Success,FT063971369
FP03167,2022-05-12 17:46:21,Permata,094586624,Cancelled,FT732098081
FP69804,2023-03-10 12:16:59,CIMB,046251376,Failed,FT211570096
FP75539,2022-02-17 11:41:23,BNI,116418379,Cancelled,FT140106652
FP72082,2022-01-15 09:02:46,BCA,015502098,Success,FT780955176
FP16622,2023-11-28 15:24:14,BNI,052499216,Failed,FT845122049
FP76716,2023-01-24 19:35:09,Danamon,049164240,Cancelled,FT606436500
FP39529,2023-12-15 23:33:31,Digibank,031446170,Failed,FT892359685
FP89923,2023-07-26 07:38:20,Permata,072234859,Cancelled,FT281654670
FP48536,2023-12-10 14:15:29,BCA,108359938,Failed,FT541498279
FP36167,2022-05-02 07:09:46,CIMB,058089361,Failed,FT345107100
FP93627,2022-07-03 05:55:36,Digibank,120221277,Cancelled,FT256376610
FP37094,2023-10-09 09:09:16,BCA,037050793,Cancelled,FT431544035
FP01723,2022-08-28 17:06:49,Mandiri,067007512,Success,FT921881402
FP07564,2022-10-18 21:57:01,Digibank,108313848,Failed,FT101370517
FP22596,2023-06-15 16:38:34,BCA,085429813,Success,FT347094015
FP31528,2023-01-02 22:08:08,Digibank,088461726,Cancelled,FT565028287
FP36005,2023-03-10 13:16:01,BSI,059158068,Failed,FT794444496
FP87179,2022-01-30 18:28:53,Permata,097688833,Failed,FT062576050
FP59212,2023-08-11 21:38:22,BRI,084168353,Success,FT673014023
FP19469,2023-06-21 18:38:10,Danamon,023072442,Failed,FT730421110
FP33415,2022-02-17 14:16:45,Jenius,051210425,Cancelled,FT322798992
FP74019,2022-05-14 18:31:12,Digibank,040438645,Success,FT611575056
FP61622,2022-07-22 22:08:57,Mandiri,037638885,Cancelled,FT897339957
FP18352,2022-11-22 20:11:22,BRI,091490959,Success,FT890116020
FP05972,2022-09-07 03:59:37,Danamon,110500869,Cancelled,FT981637894
FP19544,2023-07-05 17:18:12,Permata,062909534,Success,FT568181752
FP50230,2022-05-02 15:45:55,Muamalat,080442840,Failed,FT429797616
FP72354,2022-12-11 05:21:32,Permata,118074436,Failed,FT930261690
FP03654,2022-02-19 16:43:44,BSI,026936297,Failed,FT547362674
FP21083,2023-10-27 03:31:22,BRI,105533980,Cancelled,FT841891567
FP82926,2022-10-12 17:18:48,Mandiri,035492447,Failed,FT608705218
FP28723,2022-06-10 02:01:43,CIMB,024319845,Success,FT919876037
FP72472,2022-12-26 12:45:49,Danamon,021335990,Success,FT188008499
FP55414,2023-08-19 06:02:19,Mandiri,079152345,Success,FT398489393
