transaction_id,created_at,recipient_bank,account_number,amount,unique_code,transaction_status,admin_fee,user_id
FT507827501,2022-05-09 21:37:05,JAGO,122304956,4979000.0,339.0,Failed,1500,4299271
FT231812886,2022-09-14 21:33:14,BJB,113613957,3823000.0,117.0,Need Confirmation,0,2752890
FT263864913,2022-01-19 03:05:14,BSI,014823066,1746000.0,713.0,Success,0,2388350
FT564909223,2023-08-12 09:12:34,BNI,124564891,2105000.0,661.0,Failed,0,3896182
FT205813673,2022-04-08 03:17:26,BSI,043511556,4602000.0,51.0,Checking,0,8176980
FT928319837,2023-05-09 01:21:57,LinkAja,121652939,965000.0,91.0,Processed,0,2065198
FT899621552,2022-09-17 11:17:33,BSI,030764044,3078000.0,539.0,Need Confirmation,0,6729249
FT201320930,2022-08-05 23:02:50,Ovo,047222317,2923000.0,200.0,Processed,0,5701323
FT297840979,2022-02-26 13:28:26,Seabank,044309181,2301000.0,602.0,Failed,0,6257735
FT687076828,2023-09-14 10:00:32,Dana,050044294,2679000.0,819.0,Failed,0,2752890
FT811310731,2022-02-02 14:27:44,LinkAja,117681707,576000.0,345.0,Checking,0,2065198
FT716985031,2022-02-24 05:00:23,BSI,086728872,4174000.0,507.0,Cancelled,0,3513847
FT931031289,2022-09-09 04:33:57,Gopay,118131078,847000.0,160.0,Processed,0,7674072
FT701441140,2022-03-09 22:43:15,Permata,035566603,4241000.0,476.0,Checking,0,8302015
FT619147707,2022-02-20 08:52:12,BJB,084064952,1904000.0,963.0,Checking,0,4294984
FT793780817,2023-03-13 19:33:18,BCA,068865290,2728000.0,974.0,Success,1500,3905860
FT133222322,2023-10-01 21:43:30,Shopeepay,029386417,4646000.0,140.0,Processed,1500,8991607
FT882171992,2022-11-10 06:08:46,LinkAja,109665883,1271000.0,389.0,Checking,1500,2398427
FT830560299,2023-10-11 02:42:32,LinkAja,052160927,2730000.0,596.0,Cancelled,1500,6794567
FT583961617,2022-04-23 08:45:54,BJB,057599881,1373000.0,580.0,Processed,1500,7834572
FT999965318,2023-07-15 20:18:17,LinkAja,053921288,2720000.0,327.0,Failed,0,1794229
FT585253699,2022-03-27 12:36:02,BNI,059097459,4488000.0,653.0,Checking,1500,7470590
FT208891071,2023-12-25 06:27:47,Dana,067486434,1037000.0,761.0,Processed,0,1572750
FT499920884,2022-01-25 03:56:43,Permata,084688147,1831000.0,788.0,Cancelled,0,1352128
FT778463144,2023-12-19 19:59:51,Dana,048562607,2088000.0,807.0,Need Confirmation,0,9490323
FT967826452,2022-03-27 02:30:20,BRI,045423642,1342000.0,713.0,Cancelled,1500,9187881
FT147693339,2023-01-01 07:50:07,Ovo,052820542,2443000.0,932.0,Checking,0,8088490
FT208852852,2023-09-29 00:10:54,Shopeepay,076493696,4874000.0,751.0,Cancelled,0,8852173
FT921461629,2023-08-14 23:22:58,BCA,074588529,3777000.0,480.0,Success,0,8088490
FT704552884,2022-03-06 01:00:13,Ovo,049405064,2429000.0,871.0,Need Confirmation,1500,8183609
FT930261690,2022-06-02 22:13:29,BNI,071002503,2559000.0,666.0,Failed,1500,8852173
FT057298053,2022-04-17 01:06:07,JAGO,103825467,3851000.0,321.0,Success,0,8852173
FT854349199,2022-07-25 15:58:11,Dana,079266163,3346000.0,917.0,Cancelled,0,8852173
FT266280201,2022-03-11 17:42:00,LinkAja,092178458,1535000.0,427.0,Cancelled,0,6729249
FT820649015,2023-06-20 12:20:56,Muamalat,029223004,4469000.0,601.0,Checking,1500,1968560
FT027757178,2022-05-22 16:45:51,Shopeepay,119237120,549000.0,729.0,Processed,0,9689676
FT920402535,2022-04-26 20:01:53,BNI,070595642,2160000.0,349.0,Success,1500,2393555
FT191275665,2023-02-21 03:49:32,BSI,123982225,1577000.0,222.0,Checking,1500,7962314
FT110653793,2022-09-05 07:01:22,Permata,076420025,2728000.0,301.0,Processed,0,5014808
FT404897639,2023-11-08 20:11:22,BCA,037032850,3235000.0,378.0,Cancelled,0,5559363
FT961523530,2022-11-02 20:55:34,Seabank,076977646,3434000.0,180.0,Failed,1500,6386595
FT221742047,2022-08-25 12:39:18,BRI,091044596,571000.0,920.0,Checking,1500,6794567
FT364651856,2023-07-22 20:23:46,Muamalat,068532837,343000.0,639.0,Processed,0,7674072
FT374830292,2023-01-17 12:25:49,Seabank,023703313,4603000.0,166.0,Success,1500,8088490
FT804225506,2022-01-05 20:03:02,Ovo,035479486,3211000.0,933.0,Need Confirmation,1500,2210000
FT193400927,2022-06-25 11:48:41,Seabank,093353120,2653000.0,750.0,Checking,1500,3170865
FT468332449,2022-10-13 01:57:27,Permata,016586411,3599000.0,77.0,Success,0,3896182
FT912074923,2022-04-05 12:00:32,Permata,114748122,3609000.0,688.0,Need Confirmation,0,7707611
FT522714017,2022-03-08 21:56:50,BSI,121186777,1767000.0,552.0,Checking,1500,7671216
FT660214498,2022-05-02 20:14:24,Gopay,094864184,3078000.0,347.0,Failed,1500,3513847
FT574391029,2022-11-18 02:04:19,Muamalat,118279642,3840000.0,635.0,Cancelled,0,5761901
FT144704773,2023-11-18 09:34:46,Mandiri,025795808,505000.0,963.0,Processed,0,2777877
FT385946744,2023-04-02 11:04:28,Permata,062049478,2109000.0,263.0,Success,0,8088490
FT226826999,2022-07-19 11:27:29,Muamalat,011419677,212000.0,397.0,Processed,1500,2707415
FT687392062,2022-01-18 11:05:59,BNI,100490976,3953000.0,608.0,Need Confirmation,0,8405609
FT707493127,2022-05-15 13:55:17,LinkAja,056371547,165000.0,215.0,Success,1500,5346849
FT021225011,2022-12-21 09:05:43,LinkAja,010152663,601000.0,667.0,Processed,0,6729249
FT272681915,2022-01-16 11:19:30,Maybank,127311782,1538000.0,105.0,Need Confirmation,0,7707611
FT345156281,2023-07-05 14:42:24,BRI,024631882,4132000.0,865.0,Success,0,7707611
FT441227012,2023-09-11 09:56:08,BCA,127647090,1830000.0,860.0,Failed,0,3896182
FT839054685,2023-02-05 23:01:21,Seabank,110497176,4744000.0,654.0,Processed,1500,7243793
FT310682038,2023-10-10 05:23:43,Permata,069036853,3547000.0,820.0,Cancelled,1500,7142768
FT156547020,2022-11-11 06:49:59,JAGO,051021533,1960000.0,921.0,Cancelled,1500,5346849
FT817762035,2022-08-08 12:58:18,BCA,046505844,4772000.0,265.0,Need Confirmation,0,3594704
FT703987747,2023-11-22 15:08:28,JAGO,043062018,4172000.0,680.0,Processed,0,4614393
FT403071095,2023-06-06 01:06:15,BNI,079231512,118000.0,87.0,Need Confirmation,1500,1572750
FT252966251,2023-05-28 20:48:02,BNI,024524342,439000.0,546.0,Processed,1500,3277636
FT109572558,2023-07-19 08:39:11,LinkAja,029234307,3946000.0,109.0,Checking,1500,2185217
FT556088668,2023-03-17 23:37:39,Permata,091793711,2443000.0,301.0,Processed,1500,7834572
FT911217146,2022-07-23 01:53:04,Gopay,024524135,2379000.0,444.0,Checking,0,2113093
FT029888347,2022-10-25 08:00:00,JAGO,124886605,1355000.0,540.0,Failed,0,7011894
FT382103359,2022-02-19 08:56:28,Maybank,049399565,198000.0,604.0,Success,1500,9444680
FT700881853,2023-09-05 13:24:05,Dana,067577877,2970000.0,257.0,Failed,0,1794229
FT231099598,2022-06-19 02:38:29,Muamalat,079140807,3786000.0,673.0,Success,0,3170865
FT558934979,2022-07-12 18:33:03,BNI,028716512,2283000.0,427.0,Success,1500,3170865
FT806054821,2022-04-09 11:36:04,BNI,126782309,3748000.0,380.0,Need Confirmation,1500,8302015
FT418200413,2022-10-29 03:00:38,Dana,103169437,2683000.0,296.0,Processed,0,7614367
FT613992214,2023-10-22 03:35:08,Maybank,050587971,1175000.0,623.0,Checking,0,9701100
FT603839144,2023-06-16 17:42:31,Muamalat,067639278,3714000.0,275.0,Cancelled,0,4909543
FT971705568,2023-09-06 02:15:05,BSI,048905497,1805000.0,298.0,Failed,1500,4696083
FT223367275,2023-06-11 11:27:44,Shopeepay,124788790,1632000.0,161.0,Cancelled,1500,5310298
FT803122746,2023-08-15 00:57:06,Gopay,059479721,3881000.0,89.0,Need Confirmation,1500,2393555
FT967513778,2022-06-01 09:48:31,Dana,041977383,3620000.0,556.0,Success,0,9689676
FT206671445,2022-10-07 01:41:30,BNI,126712641,4825000.0,630.0,Cancelled,0,3905860
FT873131493,2023-06-18 21:58:40,Maybank,085110740,1070000.0,981.0,Failed,0,1360321
FT711536531,2023-05-10 22:20:24,Seabank,053796963,3529000.0,943.0,Processed,0,9620439
FT162115301,2022-06-17 13:47:55,Muamalat,026007074,616000.0,508.0,Checking,0,4537027
FT582564875,2022-03-05 21:21:03,BRI,095457529,576000.0,693.0,Checking,0,1565475
FT389556817,2023-12-09 23:18:04,Shopeepay,035174448,2343000.0,991.0,Checking,0,5310298
FT589910244,2023-07-19 04:28:59,Seabank,017379229,558000.0,143.0,Checking,1500,1352128
FT130126727,2022-12-26 19:45:24,BSI,039924458,715000.0,750.0,Processed,0,6729249
FT256089797,2022-02-04 01:06:50,BJB,037255776,3593000.0,383.0,Checking,0,6257735
FT724676653,2023-09-19 10:22:49,Permata,017635947,1429000.0,808.0,Cancelled,0,7962314
FT592443430,2023-08-22 15:24:44,Maybank,023222234,3444000.0,565.0,Processed,0,2393555
FT720862383,2022-04-02 09:33:25,Permata,113160895,1707000.0,977.0,Need Confirmation,0,7787823
FT842977094,2022-03-10 01:39:24,BNI,083104761,164000.0,71.0,Failed,0,2210000
FT077291282,2023-11-14 01:11:15,Gopay,017521035,1954000.0,608.0,Failed,1500,7924978
FT412141029,2023-09-16 02:29:11,Permata,070004065,3878000.0,283.0,Processed,1500,2398427
FT574030075,2023-07-09 14:25:59,Dana,062159096,425000.0,187.0,Success,0,7243793
FT856469941,2023-05-05 09:22:56,BSI,082859143,495000.0,813.0,Checking,0,1572750
FT628433176,2023-03-17 05:21:38,BSI,075390910,3407000.0,454.0,Need Confirmation,1500,8952856
FT523356518,2023-03-17 18:32:56,LinkAja,124705074,4453000.0,69.0,Success,1500,7707611
FT500747304,2023-10-13 14:05:35,Permata,027316395,2310000.0,606.0,Need Confirmation,1500,4620956
FT235709429,2023-04-13 18:52:28,Seabank,066938695,1935000.0,192.0,Processed,0,5310298
FT801399916,2022-02-02 10:50:59,Shopeepay,102810981,748000.0,510.0,Success,1500,1572750
FT838553955,2023-05-08 17:57:33,BCA,078848430,2513000.0,258.0,Failed,0,7142768
FT599036703,2023-08-21 22:55:50,BSI,066127794,193000.0,141.0,Checking,1500,5761901
FT968024695,2023-04-24 03:12:37,Maybank,102335712,2112000.0,540.0,Need Confirmation,1500,5977126
FT469082613,2022-06-16 18:19:42,JAGO,061728774,3265000.0,991.0,Checking,0,8991607
FT441727889,2022-01-27 17:52:05,LinkAja,077657237,4156000.0,150.0,Success,0,2777877
FT313096434,2022-02-08 09:27:55,BCA,084569570,3213000.0,446.0,Cancelled,1500,7898268
FT527302109,2023-11-26 20:18:09,BCA,078930801,3164000.0,464.0,Success,1500,9187881
FT162687051,2022-01-07 15:06:50,Mandiri,070828076,1033000.0,943.0,Checking,1500,2113093
FT284384989,2022-05-28 03:46:40,BRI,120503966,1927000.0,202.0,Checking,1500,4294984
FT249950657,2023-10-14 03:46:59,BNI,122794715,271000.0,158.0,Success,0,1360321
FT309900930,2022-09-07 05:01:31,Muamalat,030674448,1205000.0,537.0,Processed,1500,6763872
FT093178105,2022-01-11 00:22:34,Dana,069770054,4024000.0,729.0,Cancelled,0,6257735
FT594656094,2022-03-29 22:36:19,BNI,040933470,3782000.0,254.0,Cancelled,1500,2319026
FT559053980,2023-07-06 03:03:12,Seabank,123477183,2694000.0,97.0,Failed,0,2398427
FT770650679,2023-01-25 01:17:47,BCA,087957671,1319000.0,292.0,Failed,0,3170865
FT430908459,2022-06-14 04:03:13,Muamalat,037892854,2057000.0,170.0,Processed,1500,9490323
FT971406263,2022-03-26 07:01:10,JAGO,074669024,2280000.0,812.0,Cancelled,1500,7707611
FT299106238,2023-07-31 13:10:03,BRI,030007141,2577000.0,878.0,Cancelled,1500,4294984
FT332047385,2022-12-17 08:38:53,Gopay,104837593,2457000.0,418.0,Cancelled,0,6257735
FT940538748,2023-03-24 18:44:05,BJB,048315511,923000.0,907.0,Processed,1500,3725030
FT179757319,2022-10-03 14:19:07,Mandiri,105976631,24000.0,761.0,Failed,1500,6719181
FT881172280,2023-12-11 16:53:54,Dana,011992291,3243000.0,922.0,Cancelled,0,3729063
FT367545449,2023-07-08 16:11:06,BSI,012074286,270000.0,260.0,Success,1500,5717586
FT520208027,2023-04-08 19:44:42,Dana,101845562,4677000.0,485.0,Need Confirmation,0,1794229
FT776749315,2022-02-25 00:38:53,LinkAja,051840196,2257000.0,527.0,Processed,0,7707611
FT988520942,2022-12-09 11:26:28,Seabank,022348795,4575000.0,580.0,Checking,0,4015441
FT541310736,2023-12-12 06:36:55,Permata,104659438,3002000.0,391.0,Cancelled,1500,1565475
FT972086989,2023-04-10 08:36:08,LinkAja,129526601,1525000.0,443.0,Processed,1500,3905860
FT212680840,2022-08-31 10:20:37,Ovo,057839004,262000.0,617.0,Checking,0,1968560
FT096309441,2023-08-15 04:07:47,Seabank,024874775,584000.0,89.0,Need Confirmation,1500,7787823
FT023867845,2022-03-25 21:38:12,BCA,029866995,4960000.0,233.0,Processed,1500,7898268
FT614007644,2022-06-03 12:28:09,Gopay,050440063,2062000.0,199.0,Cancelled,0,3710530
FT265218559,2023-04-01 20:13:50,BCA,097185352,4131000.0,376.0,Need Confirmation,1500,2348677
FT206031157,2022-01-10 05:04:28,Mandiri,071215060,1320000.0,700.0,Success,1500,3896182
FT409627355,2023-10-02 05:59:24,BNI,013271127,258000.0,881.0,Processed,0,3277636
FT650784386,2022-02-04 18:46:01,BRI,118637527,3612000.0,136.0,Need Confirmation,0,2210000
FT605649208,2022-07-06 11:24:24,Maybank,060137036,1883000.0,883.0,Failed,1500,6550322
FT297863576,2022-02-03 13:39:03,JAGO,089506910,2207000.0,494.0,Checking,1500,1849092
FT090773411,2022-01-11 18:12:06,BCA,091380687,4967000.0,621.0,Checking,1500,9689676
FT105223107,2023-11-21 01:17:11,Gopay,115236934,4235000.0,443.0,Success,1500,4696083
FT445214817,2023-01-25 15:59:23,Ovo,056956852,3993000.0,65.0,Need Confirmation,1500,1794229
FT987531674,2023-05-06 02:18:50,Dana,117545542,873000.0,776.0,Checking,0,1849092
FT913392914,2022-05-05 04:01:39,BRI,038815995,3778000.0,133.0,Failed,0,4696083
FT488377574,2023-10-23 02:33:57,BJB,068795137,4088000.0,168.0,Cancelled,1500,8183609
FT648659530,2022-03-23 06:25:49,Maybank,032544563,3437000.0,383.0,Processed,1500,6404873
FT844945581,2023-01-12 09:42:55,JAGO,063971163,651000.0,852.0,Need Confirmation,1500,2113093
FT635546966,2023-06-11 04:53:26,Maybank,013454287,87000.0,440.0,Need Confirmation,1500,2777877
FT679609738,2022-05-30 09:33:41,Ovo,124608278,2065000.0,149.0,Cancelled,1500,1360321
FT653823089,2022-08-09 04:47:08,Seabank,107079109,2907000.0,781.0,Checking,0,9490323
FT321486993,2022-11-03 18:28:09,Permata,070346215,1271000.0,238.0,Checking,1500,7265557
FT731693833,2022-04-25 13:37:51,BSI,043197572,3205000.0,779.0,Cancelled,1500,2434544
FT329338804,2022-11-13 19:29:55,JAGO,039346942,4834000.0,97.0,Failed,1500,8991607
FT865381885,2024-01-01 15:46:18,Dana,107654391,4045000.0,880.0,Failed,0,5559363
FT071383416,2023-04-20 17:05:48,LinkAja,046710529,4136000.0,108.0,Cancelled,0,9701100
FT209876617,2023-04-03 22:47:56,BJB,041932179,2069000.0,86.0,Success,0,7707611
FT800091167,2022-10-17 10:10:40,BNI,045308916,862000.0,569.0,Checking,0,3904182
FT296039113,2022-10-15 13:58:17,Permata,020185604,108000.0,131.0,Processed,1500,3703203
FT629902779,2022-10-22 17:55:59,JAGO,092566976,1004000.0,96.0,Cancelled,1500,9701100
FT618738267,2023-06-17 06:54:26,Muamalat,066227762,1172000.0,549.0,Cancelled,0,3592967
FT800156256,2023-01-25 19:52:39,BSI,060525114,2029000.0,161.0,Failed,1500,1847436
FT355195338,2023-05-18 08:40:02,Permata,042147015,2487000.0,269.0,Need Confirmation,1500,3904182
FT089439696,2022-10-26 21:43:05,Dana,059996754,2800000.0,608.0,Cancelled,1500,4696083
FT410114835,2023-07-18 18:20:12,BSI,069275944,3280000.0,583.0,Need Confirmation,1500,9514456
FT468682787,2023-10-17 21:51:23,BCA,053107798,3578000.0,583.0,Success,1500,2707415
FT180824684,2023-09-04 16:14:10,BJB,019178075,4607000.0,288.0,Success,1500,9514456
FT138749591,2022-09-24 05:18:21,BNI,028947488,2157000.0,93.0,Success,0,1794229
FT564972096,2022-02-05 15:23:48,Ovo,090620490,1945000.0,127.0,Failed,1500,6794567
FT056321236,2022-01-03 20:01:15,Seabank,094608052,896000.0,554.0,Failed,0,3905860
FT535789982,2023-11-04 04:36:06,BSI,035055279,905000.0,489.0,Checking,0,1360321
FT948238326,2023-01-06 09:56:24,BRI,030176616,4986000.0,798.0,Cancelled,1500,3710530
FT013988069,2023-09-25 14:46:06,Mandiri,048560751,4046000.0,350.0,Failed,0,2210000
FT297770846,2023-01-06 04:40:11,Mandiri,086539692,1655000.0,863.0,Cancelled,0,2777877
FT741793947,2023-02-20 20:18:14,Permata,060383217,581000.0,714.0,Cancelled,0,1352128
FT434134190,2023-01-03 23:12:23,Seabank,082111742,4407000.0,125.0,Processed,1500,2065198
FT342146169,2023-06-16 04:15:16,Ovo,074399161,633000.0,202.0,Checking,0,3594704
FT623480951,2023-02-10 04:06:39,Maybank,098109780,1074000.0,653.0,Cancelled,0,3904182
FT652177140,2023-04-30 15:17:01,Dana,034139125,429000.0,493.0,Checking,1500,4909543
FT515261711,2022-12-10 08:16:57,Dana,078490888,563000.0,240.0,Cancelled,1500,3170865
FT728297908,2022-07-24 21:08:28,BSI,055194848,1007000.0,340.0,Failed,1500,5310298
FT301989094,2022-05-02 05:37:37,Seabank,016445442,309000.0,351.0,Cancelled,0,3170865
FT875640369,2022-08-14 07:16:04,LinkAja,085772816,3578000.0,854.0,Processed,0,7142768
FT415309567,2022-03-31 21:01:37,Shopeepay,113610840,2653000.0,480.0,Failed,0,4294984
FT945659811,2022-06-21 15:18:06,Shopeepay,046179018,3548000.0,292.0,Success,0,2707415
FT513512923,2023-01-04 00:21:05,BCA,033561529,153000.0,825.0,Cancelled,1500,7243793
FT698700895,2023-04-19 12:32:28,Shopeepay,128309654,3872000.0,995.0,Need Confirmation,0,4614393
FT439764979,2023-03-11 03:57:15,LinkAja,106428654,4150000.0,84.0,Success,1500,2752890
FT226193603,2022-03-24 19:14:40,BRI,108775363,148000.0,581.0,Success,0,1572750
FT291957214,2023-12-19 05:21:59,Dana,090596375,4490000.0,454.0,Failed,0,7962314
FT454121688,2023-10-18 23:37:29,BCA,079192363,2457000.0,203.0,Cancelled,0,1794229
FT172586546,2023-01-08 17:38:59,BRI,035504432,252000.0,725.0,Need Confirmation,1500,9187881
FT276765990,2022-07-22 11:09:18,BCA,034571262,924000.0,646.0,Success,0,4532476
FT254287411,2022-12-19 09:26:52,BCA,127989363,3747000.0,326.0,Need Confirmation,1500,7011894
FT100430064,2022-09-20 06:14:40,Ovo,065566437,3333000.0,979.0,Cancelled,0,1849092
FT043116220,2022-03-20 11:08:32,BJB,109531580,1420000.0,518.0,Checking,1500,4590078
FT665479135,2022-05-11 17:09:31,BRI,082581372,3038000.0,977.0,Cancelled,0,3797397
FT667039536,2022-07-03 02:39:24,Shopeepay,059503972,4444000.0,279.0,Need Confirmation,0,4909543
FT619714050,2022-10-09 00:10:15,Maybank,012494950,1634000.0,100.0,Cancelled,1500,1565475
FT477940499,2023-05-16 14:41:56,Ovo,088632908,2440000.0,711.0,Checking,1500,5346849
FT162108392,2023-03-03 12:29:35,Shopeepay,052728686,3524000.0,278.0,Checking,0,2752890
FT657424469,2022-01-18 14:15:51,JAGO,025172447,2231000.0,841.0,Success,0,1565475
FT824047078,2023-05-10 21:40:42,BSI,020214986,1764000.0,56.0,Need Confirmation,1500,5310298
FT063377800,2023-06-21 16:43:04,Maybank,024434623,4752000.0,935.0,Processed,1500,7470590
FT164410628,2023-07-31 07:30:29,BNI,095651574,1735000.0,210.0,Failed,1500,7243793
FT308989849,2023-04-22 21:03:00,Dana,064233583,4620000.0,994.0,Need Confirmation,0,7671216
FT529998562,2023-05-20 20:03:03,BSI,050068063,3824000.0,246.0,Processed,1500,5761901
FT774516562,2023-10-02 05:25:47,BJB,096396799,2826000.0,237.0,Success,1500,4015441
FT331842494,2023-02-19 01:43:29,Gopay,058955961,748000.0,955.0,Processed,1500,3729063
FT232316831,2023-06-26 18:22:33,BCA,010639607,835000.0,644.0,Cancelled,0,7614367
FT395187889,2022-07-30 05:41:15,JAGO,085134292,3775000.0,626.0,Cancelled,1500,1849092
FT547362674,2023-04-03 06:30:53,Maybank,089340121,2280000.0,295.0,Checking,0,6404873
FT527921153,2022-05-14 15:00:06,Gopay,071818726,659000.0,155.0,Success,1500,2319026
FT920742537,2022-05-11 16:32:22,Permata,024813736,390000.0,106.0,Success,0,3513847
FT897031473,2022-08-20 09:59:20,BSI,073927084,4226000.0,928.0,Success,1500,5761901
FT786707914,2023-07-27 18:35:10,BSI,107313438,1265000.0,841.0,Processed,1500,6550322
FT943817719,2023-03-25 02:37:06,Seabank,057707013,3516000.0,478.0,Checking,1500,7243793
FT133358582,2023-12-07 15:39:53,JAGO,014688269,3561000.0,604.0,Success,1500,2651524
FT272309544,2023-07-20 00:29:38,Maybank,032728606,3497000.0,347.0,Need Confirmation,1500,5559363
FT908671541,2022-08-21 07:16:51,BJB,090976652,4443000.0,782.0,Success,0,9514456
FT212258497,2022-08-08 06:51:42,BJB,041717530,136000.0,952.0,Need Confirmation,0,7265557
FT505620341,2023-07-19 21:23:22,Ovo,043174223,4167000.0,904.0,Cancelled,1500,2388350
FT949525385,2023-11-21 01:26:24,LinkAja,091193557,1373000.0,125.0,Checking,1500,7265557
FT233888829,2022-10-07 07:55:36,BSI,094900695,140000.0,587.0,Need Confirmation,0,1794229
FT951960164,2022-05-22 05:14:06,LinkAja,019729194,3815000.0,217.0,Cancelled,1500,2651524
FT359157929,2022-04-07 04:10:19,LinkAja,046404440,4652000.0,449.0,Success,0,2348677
FT983101792,2022-10-27 08:48:45,Gopay,061085543,53000.0,609.0,Failed,1500,9701100
FT677605537,2022-08-05 14:56:44,BRI,031113092,4200000.0,486.0,Success,1500,8991607
FT028847085,2022-07-28 09:15:35,Maybank,115590706,3846000.0,600.0,Success,0,9187881
FT728784511,2022-08-31 00:34:39,LinkAja,046174686,689000.0,135.0,Success,1500,4537027
FT548453776,2023-12-01 15:23:51,BRI,024061012,1751000.0,759.0,Processed,0,4532476
FT326480479,2022-08-18 21:08:28,BCA,023907274,2515000.0,584.0,Processed,0,6386595
FT771927186,2024-01-02 14:36:55,Shopeepay,058204573,4796000.0,864.0,Checking,1500,1849092
FT404758501,2022-11-22 08:40:40,LinkAja,032046618,125000.0,259.0,Success,0,3710530
FT304767608,2023-06-25 07:29:16,Gopay,033360665,253000.0,317.0,Success,1500,6386595
FT388021101,2022-02-04 18:29:33,Muamalat,104542927,94000.0,475.0,Success,1500,2707415
FT832008844,2023-05-27 14:27:14,Gopay,050002906,2829000.0,263.0,Need Confirmation,1500,3725030
FT541318431,2023-12-03 21:07:38,BRI,034222388,3553000.0,528.0,Cancelled,0,3896182
